source,sentence_id,abs_sentence_no,abs_word_no,section_no,paragraph_no,sentence_no,word_no,word
Jupiter,Jupiter-19,19,483,1,4,2,15,", ⟨"
Jupiter,Jupiter-19,19,484,1,4,2,16,Ƶ
Jupiter,Jupiter-19,19,485,1,4,2,17,"⟩,"
Jupiter,Jupiter-19,19,486,1,4,2,18,as
Jupiter,Jupiter-19,19,487,1,4,2,19,an
Jupiter,Jupiter-19,19,488,1,4,2,20,abbreviation
Jupiter,Jupiter-19,19,489,1,4,2,21,for
Jupiter,Jupiter-19,19,490,1,4,2,22,Zeus.
Jupiter,Jupiter-20,20,491,1,4,3,0,In
Jupiter,Jupiter-20,20,492,1,4,3,1,Latin
Jupiter,Jupiter-20,20,493,1,4,3,2,","
Jupiter,Jupiter-20,20,494,1,4,3,3,Iovis
Jupiter,Jupiter-20,20,495,1,4,3,4,is
Jupiter,Jupiter-20,20,496,1,4,3,5,the
Jupiter,Jupiter-20,20,497,1,4,3,6,genitive
Jupiter,Jupiter-20,20,498,1,4,3,7,case
Jupiter,Jupiter-20,20,499,1,4,3,8,of
Jupiter,Jupiter-20,20,500,1,4,3,9,Iuppiter
Jupiter,Jupiter-20,20,501,1,4,3,10,","
Jupiter,Jupiter-20,20,502,1,4,3,11,i.
Jupiter,Jupiter-21,21,503,1,4,4,0,e.
Jupiter,Jupiter-22,22,504,1,4,5,0,Jupiter.
Jupiter,Jupiter-23,23,505,1,4,6,0,It
Jupiter,Jupiter-23,23,506,1,4,6,1,is
Jupiter,Jupiter-23,23,507,1,4,6,2,associated
Jupiter,Jupiter-23,23,508,1,4,6,3,with
Jupiter,Jupiter-23,23,509,1,4,6,4,the
Jupiter,Jupiter-23,23,510,1,4,6,5,etymology
Jupiter,Jupiter-23,23,511,1,4,6,6,of
Jupiter,Jupiter-23,23,512,1,4,6,7,Zeus
Jupiter,Jupiter-23,23,513,1,4,6,8, (
Jupiter,Jupiter-23,23,514,1,4,6,9,'sky
Jupiter,Jupiter-23,23,515,1,4,6,10,father'
Jupiter,Jupiter-23,23,516,1,4,6,11,)
Jupiter,Jupiter-23,23,517,1,4,6,12,.
Jupiter,Jupiter-24,24,518,1,4,7,0,The
Jupiter,Jupiter-24,24,519,1,4,7,1,English
Jupiter,Jupiter-24,24,520,1,4,7,2,equivalent
Jupiter,Jupiter-24,24,521,1,4,7,3,","
Jupiter,Jupiter-24,24,522,1,4,7,4,Jove
Jupiter,Jupiter-24,24,523,1,4,7,5,","
Jupiter,Jupiter-24,24,524,1,4,7,6,is
Jupiter,Jupiter-24,24,525,1,4,7,7,only
Jupiter,Jupiter-24,24,526,1,4,7,8,known
Jupiter,Jupiter-24,24,527,1,4,7,9,to
Jupiter,Jupiter-24,24,528,1,4,7,10,have
Jupiter,Jupiter-24,24,529,1,4,7,11,come
Jupiter,Jupiter-24,24,530,1,4,7,12,into
Jupiter,Jupiter-24,24,531,1,4,7,13,use
Jupiter,Jupiter-24,24,532,1,4,7,14,as
Jupiter,Jupiter-24,24,533,1,4,7,15,a
Jupiter,Jupiter-24,24,534,1,4,7,16,poetic
Jupiter,Jupiter-24,24,535,1,4,7,17,name
Jupiter,Jupiter-24,24,536,1,4,7,18,for
Jupiter,Jupiter-24,24,537,1,4,7,19,the
Jupiter,Jupiter-24,24,538,1,4,7,20,planet
Jupiter,Jupiter-24,24,539,1,4,7,21,around
Jupiter,Jupiter-24,24,540,1,4,7,22,the
Jupiter,Jupiter-24,24,541,1,4,7,23,14th
Jupiter,Jupiter-24,24,542,1,4,7,24,century.
Jupiter,Jupiter-25,25,543,1,4,8,0,Jovian
Jupiter,Jupiter-25,25,544,1,4,8,1,is
Jupiter,Jupiter-25,25,545,1,4,8,2,the
Jupiter,Jupiter-25,25,546,1,4,8,3,adjectival
Jupiter,Jupiter-25,25,547,1,4,8,4,form
Jupiter,Jupiter-25,25,548,1,4,8,5,of
Jupiter,Jupiter-25,25,549,1,4,8,6,Jupiter.
Jupiter,Jupiter-26,26,550,1,4,9,0,The
Jupiter,Jupiter-26,26,551,1,4,9,1,older
Jupiter,Jupiter-26,26,552,1,4,9,2,adjectival
Jupiter,Jupiter-26,26,553,1,4,9,3,form
Jupiter,Jupiter-26,26,554,1,4,9,4,jovial
Jupiter,Jupiter-26,26,555,1,4,9,5,","
Jupiter,Jupiter-26,26,556,1,4,9,6,employed
Jupiter,Jupiter-26,26,557,1,4,9,7,by
Jupiter,Jupiter-26,26,558,1,4,9,8,astrologers
Jupiter,Jupiter-26,26,559,1,4,9,9,in
Jupiter,Jupiter-26,26,560,1,4,9,10,the
Jupiter,Jupiter-26,26,561,1,4,9,11,Middle
Jupiter,Jupiter-26,26,562,1,4,9,12,Ages
Jupiter,Jupiter-26,26,563,1,4,9,13,","
Jupiter,Jupiter-26,26,564,1,4,9,14,has
Jupiter,Jupiter-26,26,565,1,4,9,15,come
Jupiter,Jupiter-26,26,566,1,4,9,16,to
Jupiter,Jupiter-26,26,567,1,4,9,17,mean
Jupiter,Jupiter-26,26,568,1,4,9,18,'happy'
Jupiter,Jupiter-26,26,569,1,4,9,19,or
Jupiter,Jupiter-26,26,570,1,4,9,20,'merry'
Jupiter,Jupiter-26,26,571,1,4,9,21,","
Jupiter,Jupiter-26,26,572,1,4,9,22,moods
Jupiter,Jupiter-26,26,573,1,4,9,23,ascribed
Jupiter,Jupiter-26,26,574,1,4,9,24,to
Jupiter,Jupiter-26,26,575,1,4,9,25,Jupiter's
Jupiter,Jupiter-26,26,576,1,4,9,26,influence
Jupiter,Jupiter-26,26,577,1,4,9,27,in
Jupiter,Jupiter-26,26,578,1,4,9,28,astrology.
Jupiter,Jupiter-27,27,579,1,4,10,0,The
Jupiter,Jupiter-27,27,580,1,4,10,1,original
Jupiter,Jupiter-27,27,581,1,4,10,2,Greek
Jupiter,Jupiter-27,27,582,1,4,10,3,deity
Jupiter,Jupiter-27,27,583,1,4,10,4,Zeus
Jupiter,Jupiter-27,27,584,1,4,10,5,supplies
Jupiter,Jupiter-27,27,585,1,4,10,6,the
Jupiter,Jupiter-27,27,586,1,4,10,7,root
Jupiter,Jupiter-27,27,587,1,4,10,8,zeno
Jupiter,Jupiter-27,27,588,1,4,10,9,"-,"
Jupiter,Jupiter-27,27,589,1,4,10,10,which
Jupiter,Jupiter-27,27,590,1,4,10,11,is
Jupiter,Jupiter-27,27,591,1,4,10,12,used
Jupiter,Jupiter-27,27,592,1,4,10,13,to
Jupiter,Jupiter-27,27,593,1,4,10,14,form
Jupiter,Jupiter-27,27,594,1,4,10,15,some
Jupiter,Jupiter-27,27,595,1,4,10,16,Jupiter
Jupiter,Jupiter-27,27,596,1,4,10,17,-
Jupiter,Jupiter-27,27,597,1,4,10,18,related
Jupiter,Jupiter-27,27,598,1,4,10,19,words
Jupiter,Jupiter-27,27,599,1,4,10,20,","
Jupiter,Jupiter-27,27,600,1,4,10,21,such
Jupiter,Jupiter-27,27,601,1,4,10,22,as
Jupiter,Jupiter-27,27,602,1,4,10,23,zenographic.
Jupiter,Jupiter-28,28,603,2,5,0,0,Jupiter
Jupiter,Jupiter-28,28,604,2,5,0,1,is
Jupiter,Jupiter-28,28,605,2,5,0,2,believed
Jupiter,Jupiter-28,28,606,2,5,0,3,to
Jupiter,Jupiter-28,28,607,2,5,0,4,be
Jupiter,Jupiter-28,28,608,2,5,0,5,the
Jupiter,Jupiter-28,28,609,2,5,0,6,oldest
Jupiter,Jupiter-28,28,610,2,5,0,7,planet
Jupiter,Jupiter-28,28,611,2,5,0,8,in
Jupiter,Jupiter-28,28,612,2,5,0,9,the
Jupiter,Jupiter-28,28,613,2,5,0,10,Solar
Jupiter,Jupiter-28,28,614,2,5,0,11,System.
Jupiter,Jupiter-29,29,615,2,5,1,0,Current
Jupiter,Jupiter-29,29,616,2,5,1,1,models
Jupiter,Jupiter-29,29,617,2,5,1,2,of
Jupiter,Jupiter-29,29,618,2,5,1,3,Solar
Jupiter,Jupiter-29,29,619,2,5,1,4,System
Jupiter,Jupiter-29,29,620,2,5,1,5,formation
Jupiter,Jupiter-29,29,621,2,5,1,6,suggest
Jupiter,Jupiter-29,29,622,2,5,1,7,that
Jupiter,Jupiter-29,29,623,2,5,1,8,Jupiter
Jupiter,Jupiter-29,29,624,2,5,1,9,formed
Jupiter,Jupiter-29,29,625,2,5,1,10,at
Jupiter,Jupiter-29,29,626,2,5,1,11,or
Jupiter,Jupiter-29,29,627,2,5,1,12,beyond
Jupiter,Jupiter-29,29,628,2,5,1,13,the
Jupiter,Jupiter-29,29,629,2,5,1,14,snow
Jupiter,Jupiter-29,29,630,2,5,1,15,line
Jupiter,Jupiter-29,29,631,2,5,1,16,:
Jupiter,Jupiter-29,29,632,2,5,1,17,a
Jupiter,Jupiter-29,29,633,2,5,1,18,distance
Jupiter,Jupiter-29,29,634,2,5,1,19,from
Jupiter,Jupiter-29,29,635,2,5,1,20,the
Jupiter,Jupiter-29,29,636,2,5,1,21,early
Jupiter,Jupiter-29,29,637,2,5,1,22,Sun
Jupiter,Jupiter-29,29,638,2,5,1,23,where
Jupiter,Jupiter-29,29,639,2,5,1,24,the
Jupiter,Jupiter-29,29,640,2,5,1,25,temperature
Jupiter,Jupiter-29,29,641,2,5,1,26,was
Jupiter,Jupiter-29,29,642,2,5,1,27,sufficiently
Jupiter,Jupiter-29,29,643,2,5,1,28,cold
Jupiter,Jupiter-29,29,644,2,5,1,29,for
Jupiter,Jupiter-29,29,645,2,5,1,30,volatiles
Jupiter,Jupiter-29,29,646,2,5,1,31,such
Jupiter,Jupiter-29,29,647,2,5,1,32,as
Jupiter,Jupiter-29,29,648,2,5,1,33,water
Jupiter,Jupiter-29,29,649,2,5,1,34,to
Jupiter,Jupiter-29,29,650,2,5,1,35,condense
Jupiter,Jupiter-29,29,651,2,5,1,36,into
Jupiter,Jupiter-29,29,652,2,5,1,37,solids.
Jupiter,Jupiter-30,30,653,2,5,2,0,The
Jupiter,Jupiter-30,30,654,2,5,2,1,planet
Jupiter,Jupiter-30,30,655,2,5,2,2,began
Jupiter,Jupiter-30,30,656,2,5,2,3,as
Jupiter,Jupiter-30,30,657,2,5,2,4,a
Jupiter,Jupiter-30,30,658,2,5,2,5,solid
Jupiter,Jupiter-30,30,659,2,5,2,6,core
Jupiter,Jupiter-30,30,660,2,5,2,7,","
Jupiter,Jupiter-30,30,661,2,5,2,8,which
Jupiter,Jupiter-30,30,662,2,5,2,9,then
Jupiter,Jupiter-30,30,663,2,5,2,10,accumulated
Jupiter,Jupiter-30,30,664,2,5,2,11,its
Jupiter,Jupiter-30,30,665,2,5,2,12,gaseous
Jupiter,Jupiter-30,30,666,2,5,2,13,atmosphere.
Jupiter,Jupiter-31,31,667,2,5,3,0,As
Jupiter,Jupiter-31,31,668,2,5,3,1,a
Jupiter,Jupiter-31,31,669,2,5,3,2,consequence
Jupiter,Jupiter-31,31,670,2,5,3,3,","
Jupiter,Jupiter-31,31,671,2,5,3,4,the
Jupiter,Jupiter-31,31,672,2,5,3,5,planet
Jupiter,Jupiter-31,31,673,2,5,3,6,must
Jupiter,Jupiter-31,31,674,2,5,3,7,have
Jupiter,Jupiter-31,31,675,2,5,3,8,formed
Jupiter,Jupiter-31,31,676,2,5,3,9,before
Jupiter,Jupiter-31,31,677,2,5,3,10,the
Jupiter,Jupiter-31,31,678,2,5,3,11,solar
Jupiter,Jupiter-31,31,679,2,5,3,12,nebula
Jupiter,Jupiter-31,31,680,2,5,3,13,was
Jupiter,Jupiter-31,31,681,2,5,3,14,fully
Jupiter,Jupiter-31,31,682,2,5,3,15,dispersed.
Jupiter,Jupiter-32,32,683,2,5,4,0,During
Jupiter,Jupiter-32,32,684,2,5,4,1,its
Jupiter,Jupiter-32,32,685,2,5,4,2,formation
Jupiter,Jupiter-32,32,686,2,5,4,3,","
Jupiter,Jupiter-32,32,687,2,5,4,4,Jupiter's
Jupiter,Jupiter-32,32,688,2,5,4,5,mass
Jupiter,Jupiter-32,32,689,2,5,4,6,gradually
Jupiter,Jupiter-32,32,690,2,5,4,7,increased
Jupiter,Jupiter-32,32,691,2,5,4,8,until
Jupiter,Jupiter-32,32,692,2,5,4,9,it
Jupiter,Jupiter-32,32,693,2,5,4,10,had
Jupiter,Jupiter-32,32,694,2,5,4,11,20
Jupiter,Jupiter-32,32,695,2,5,4,12,times
Jupiter,Jupiter-32,32,696,2,5,4,13,the
Jupiter,Jupiter-32,32,697,2,5,4,14,mass
Jupiter,Jupiter-32,32,698,2,5,4,15,of
Jupiter,Jupiter-32,32,699,2,5,4,16,the
Jupiter,Jupiter-32,32,700,2,5,4,17,Earth
Jupiter,Jupiter-32,32,701,2,5,4,18,","
Jupiter,Jupiter-32,32,702,2,5,4,19,approximately
Jupiter,Jupiter-32,32,703,2,5,4,20,half
Jupiter,Jupiter-32,32,704,2,5,4,21,of
Jupiter,Jupiter-32,32,705,2,5,4,22,which
Jupiter,Jupiter-32,32,706,2,5,4,23,was
Jupiter,Jupiter-32,32,707,2,5,4,24,made
Jupiter,Jupiter-32,32,708,2,5,4,25,up
Jupiter,Jupiter-32,32,709,2,5,4,26,of
Jupiter,Jupiter-32,32,710,2,5,4,27,silicates
Jupiter,Jupiter-32,32,711,2,5,4,28,","
Jupiter,Jupiter-32,32,712,2,5,4,29,ices
Jupiter,Jupiter-32,32,713,2,5,4,30,and
Jupiter,Jupiter-32,32,714,2,5,4,31,other
Jupiter,Jupiter-32,32,715,2,5,4,32,heavy
Jupiter,Jupiter-32,32,716,2,5,4,33,-
Jupiter,Jupiter-32,32,717,2,5,4,34,element
Jupiter,Jupiter-32,32,718,2,5,4,35,constituents.
Jupiter,Jupiter-33,33,719,2,5,5,0,When
Jupiter,Jupiter-33,33,720,2,5,5,1,the
Jupiter,Jupiter-33,33,721,2,5,5,2,proto
Jupiter,Jupiter-33,33,722,2,5,5,3,-
Jupiter,Jupiter-33,33,723,2,5,5,4,Jupiter
Jupiter,Jupiter-33,33,724,2,5,5,5,grew
Jupiter,Jupiter-33,33,725,2,5,5,6,larger
Jupiter,Jupiter-33,33,726,2,5,5,7,than
Jupiter,Jupiter-33,33,727,2,5,5,8,50
Jupiter,Jupiter-33,33,728,2,5,5,9,Earth
Jupiter,Jupiter-33,33,729,2,5,5,10,masses
Jupiter,Jupiter-33,33,730,2,5,5,11,it
Jupiter,Jupiter-33,33,731,2,5,5,12,created
Jupiter,Jupiter-33,33,732,2,5,5,13,a
Jupiter,Jupiter-33,33,733,2,5,5,14,gap
Jupiter,Jupiter-33,33,734,2,5,5,15,in
Jupiter,Jupiter-33,33,735,2,5,5,16,the
Jupiter,Jupiter-33,33,736,2,5,5,17,solar
Jupiter,Jupiter-33,33,737,2,5,5,18,nebula.
Jupiter,Jupiter-34,34,738,2,5,6,0,Thereafter
Jupiter,Jupiter-34,34,739,2,5,6,1,","
Jupiter,Jupiter-34,34,740,2,5,6,2,the
Jupiter,Jupiter-34,34,741,2,5,6,3,growing
Jupiter,Jupiter-34,34,742,2,5,6,4,planet
Jupiter,Jupiter-34,34,743,2,5,6,5,reached
Jupiter,Jupiter-34,34,744,2,5,6,6,its
Jupiter,Jupiter-34,34,745,2,5,6,7,final
Jupiter,Jupiter-34,34,746,2,5,6,8,mass
Jupiter,Jupiter-34,34,747,2,5,6,9,in
Jupiter,Jupiter-34,34,748,2,5,6,10,3
Jupiter,Jupiter-34,34,749,2,5,6,11,–
Jupiter,Jupiter-34,34,750,2,5,6,12,4
Jupiter,Jupiter-34,34,751,2,5,6,13,million
Jupiter,Jupiter-34,34,752,2,5,6,14,years.
Jupiter,Jupiter-35,35,753,2,5,7,0,According
Jupiter,Jupiter-35,35,754,2,5,7,1,to
Jupiter,Jupiter-35,35,755,2,5,7,2,the
Jupiter,Jupiter-35,35,756,2,5,7,3," """
Jupiter,Jupiter-35,35,757,2,5,7,4,grand
Jupiter,Jupiter-35,35,758,2,5,7,5,tack
Jupiter,Jupiter-35,35,759,2,5,7,6,hypothesis
Jupiter,Jupiter-35,35,760,2,5,7,7,""","
Jupiter,Jupiter-35,35,761,2,5,7,8,Jupiter
Jupiter,Jupiter-35,35,762,2,5,7,9,began
Jupiter,Jupiter-35,35,763,2,5,7,10,to
Jupiter,Jupiter-35,35,764,2,5,7,11,form
Jupiter,Jupiter-35,35,765,2,5,7,12,at
Jupiter,Jupiter-35,35,766,2,5,7,13,a
Jupiter,Jupiter-35,35,767,2,5,7,14,distance
Jupiter,Jupiter-35,35,768,2,5,7,15,of
Jupiter,Jupiter-35,35,769,2,5,7,16,roughly
Jupiter,Jupiter-35,35,770,2,5,7,17,3.5
Jupiter,Jupiter-35,35,771,2,5,7,18,AU
Jupiter,Jupiter-35,35,772,2,5,7,19, (
Jupiter,Jupiter-35,35,773,2,5,7,20,520
Jupiter,Jupiter-35,35,774,2,5,7,21,million
Jupiter,Jupiter-35,35,775,2,5,7,22,km
Jupiter,Jupiter-35,35,776,2,5,7,23,;
Jupiter,Jupiter-35,35,777,2,5,7,24,330
Jupiter,Jupiter-35,35,778,2,5,7,25,million
Jupiter,Jupiter-35,35,779,2,5,7,26,mi
Jupiter,Jupiter-35,35,780,2,5,7,27,)
Jupiter,Jupiter-35,35,781,2,5,7,28,from
Jupiter,Jupiter-35,35,782,2,5,7,29,the
Jupiter,Jupiter-35,35,783,2,5,7,30,Sun.
Jupiter,Jupiter-36,36,784,2,5,8,0,As
Jupiter,Jupiter-36,36,785,2,5,8,1,the
Jupiter,Jupiter-36,36,786,2,5,8,2,young
Jupiter,Jupiter-36,36,787,2,5,8,3,planet
Jupiter,Jupiter-36,36,788,2,5,8,4,accreted
Jupiter,Jupiter-36,36,789,2,5,8,5,mass
Jupiter,Jupiter-36,36,790,2,5,8,6,","
Jupiter,Jupiter-36,36,791,2,5,8,7,interaction
Jupiter,Jupiter-36,36,792,2,5,8,8,with
Jupiter,Jupiter-36,36,793,2,5,8,9,the
Jupiter,Jupiter-36,36,794,2,5,8,10,gas
Jupiter,Jupiter-36,36,795,2,5,8,11,disk
Jupiter,Jupiter-36,36,796,2,5,8,12,orbiting
Jupiter,Jupiter-36,36,797,2,5,8,13,the
Jupiter,Jupiter-36,36,798,2,5,8,14,Sun
Jupiter,Jupiter-36,36,799,2,5,8,15,and
Jupiter,Jupiter-36,36,800,2,5,8,16,orbital
Jupiter,Jupiter-36,36,801,2,5,8,17,resonances
Jupiter,Jupiter-36,36,802,2,5,8,18,with
Jupiter,Jupiter-36,36,803,2,5,8,19,Saturn
Jupiter,Jupiter-36,36,804,2,5,8,20,caused
Jupiter,Jupiter-36,36,805,2,5,8,21,it
Jupiter,Jupiter-36,36,806,2,5,8,22,to
Jupiter,Jupiter-36,36,807,2,5,8,23,migrate
Jupiter,Jupiter-36,36,808,2,5,8,24,inward.
Jupiter,Jupiter-37,37,809,2,5,9,0,This
Jupiter,Jupiter-37,37,810,2,5,9,1,upset
Jupiter,Jupiter-37,37,811,2,5,9,2,the
Jupiter,Jupiter-37,37,812,2,5,9,3,orbits
Jupiter,Jupiter-37,37,813,2,5,9,4,of
Jupiter,Jupiter-37,37,814,2,5,9,5,several
Jupiter,Jupiter-37,37,815,2,5,9,6,super
Jupiter,Jupiter-37,37,816,2,5,9,7,-
Jupiter,Jupiter-37,37,817,2,5,9,8,Earths
Jupiter,Jupiter-37,37,818,2,5,9,9,orbiting
Jupiter,Jupiter-37,37,819,2,5,9,10,closer
Jupiter,Jupiter-37,37,820,2,5,9,11,to
Jupiter,Jupiter-37,37,821,2,5,9,12,the
Jupiter,Jupiter-37,37,822,2,5,9,13,Sun
Jupiter,Jupiter-37,37,823,2,5,9,14,","
Jupiter,Jupiter-37,37,824,2,5,9,15,causing
Jupiter,Jupiter-37,37,825,2,5,9,16,them
Jupiter,Jupiter-37,37,826,2,5,9,17,to
Jupiter,Jupiter-37,37,827,2,5,9,18,collide
Jupiter,Jupiter-37,37,828,2,5,9,19,destructively.
Jupiter,Jupiter-38,38,829,2,5,10,0,Saturn
Jupiter,Jupiter-38,38,830,2,5,10,1,would
Jupiter,Jupiter-38,38,831,2,5,10,2,later
Jupiter,Jupiter-38,38,832,2,5,10,3,have
Jupiter,Jupiter-38,38,833,2,5,10,4,begun
Jupiter,Jupiter-38,38,834,2,5,10,5,to
Jupiter,Jupiter-38,38,835,2,5,10,6,migrate
Jupiter,Jupiter-38,38,836,2,5,10,7,inwards
Jupiter,Jupiter-38,38,837,2,5,10,8,too
Jupiter,Jupiter-38,38,838,2,5,10,9,","
Jupiter,Jupiter-38,38,839,2,5,10,10,much
Jupiter,Jupiter-38,38,840,2,5,10,11,faster
Jupiter,Jupiter-38,38,841,2,5,10,12,than
Jupiter,Jupiter-38,38,842,2,5,10,13,Jupiter
Jupiter,Jupiter-38,38,843,2,5,10,14,","
Jupiter,Jupiter-38,38,844,2,5,10,15,until
Jupiter,Jupiter-38,38,845,2,5,10,16,the
Jupiter,Jupiter-38,38,846,2,5,10,17,two
Jupiter,Jupiter-38,38,847,2,5,10,18,planets
Jupiter,Jupiter-38,38,848,2,5,10,19,became
Jupiter,Jupiter-38,38,849,2,5,10,20,captured
Jupiter,Jupiter-38,38,850,2,5,10,21,in
Jupiter,Jupiter-38,38,851,2,5,10,22,a
Jupiter,Jupiter-38,38,852,2,5,10,23,3
Jupiter,Jupiter-38,38,853,2,5,10,24,:
Jupiter,Jupiter-38,38,854,2,5,10,25,2
Jupiter,Jupiter-38,38,855,2,5,10,26,mean
Jupiter,Jupiter-38,38,856,2,5,10,27,motion
Jupiter,Jupiter-38,38,857,2,5,10,28,resonance
Jupiter,Jupiter-38,38,858,2,5,10,29,at
Jupiter,Jupiter-38,38,859,2,5,10,30,approximately
Jupiter,Jupiter-38,38,860,2,5,10,31,1.5
Jupiter,Jupiter-38,38,861,2,5,10,32,AU
Jupiter,Jupiter-38,38,862,2,5,10,33, (
Jupiter,Jupiter-38,38,863,2,5,10,34,220
Jupiter,Jupiter-38,38,864,2,5,10,35,million
Jupiter,Jupiter-38,38,865,2,5,10,36,km
Jupiter,Jupiter-38,38,866,2,5,10,37,;
Jupiter,Jupiter-38,38,867,2,5,10,38,140
Jupiter,Jupiter-38,38,868,2,5,10,39,million
Jupiter,Jupiter-38,38,869,2,5,10,40,mi
Jupiter,Jupiter-38,38,870,2,5,10,41,)
Jupiter,Jupiter-38,38,871,2,5,10,42,from
Jupiter,Jupiter-38,38,872,2,5,10,43,the
Jupiter,Jupiter-38,38,873,2,5,10,44,Sun.
Jupiter,Jupiter-39,39,874,2,5,11,0,This
Jupiter,Jupiter-39,39,875,2,5,11,1,changed
Jupiter,Jupiter-39,39,876,2,5,11,2,the
Jupiter,Jupiter-39,39,877,2,5,11,3,direction
Jupiter,Jupiter-39,39,878,2,5,11,4,of
Jupiter,Jupiter-39,39,879,2,5,11,5,migration
Jupiter,Jupiter-39,39,880,2,5,11,6,","
Jupiter,Jupiter-39,39,881,2,5,11,7,causing
Jupiter,Jupiter-39,39,882,2,5,11,8,them
Jupiter,Jupiter-39,39,883,2,5,11,9,to
Jupiter,Jupiter-39,39,884,2,5,11,10,migrate
Jupiter,Jupiter-39,39,885,2,5,11,11,away
Jupiter,Jupiter-39,39,886,2,5,11,12,from
Jupiter,Jupiter-39,39,887,2,5,11,13,the
Jupiter,Jupiter-39,39,888,2,5,11,14,Sun
Jupiter,Jupiter-39,39,889,2,5,11,15,and
Jupiter,Jupiter-39,39,890,2,5,11,16,out
Jupiter,Jupiter-39,39,891,2,5,11,17,of
Jupiter,Jupiter-39,39,892,2,5,11,18,the
Jupiter,Jupiter-39,39,893,2,5,11,19,inner
Jupiter,Jupiter-39,39,894,2,5,11,20,system
Jupiter,Jupiter-39,39,895,2,5,11,21,to
Jupiter,Jupiter-39,39,896,2,5,11,22,their
Jupiter,Jupiter-39,39,897,2,5,11,23,current
Jupiter,Jupiter-39,39,898,2,5,11,24,locations.
Jupiter,Jupiter-40,40,899,2,5,12,0,All
Jupiter,Jupiter-40,40,900,2,5,12,1,of
Jupiter,Jupiter-40,40,901,2,5,12,2,this
Jupiter,Jupiter-40,40,902,2,5,12,3,happened
Jupiter,Jupiter-40,40,903,2,5,12,4,over
Jupiter,Jupiter-40,40,904,2,5,12,5,a
Jupiter,Jupiter-40,40,905,2,5,12,6,period
Jupiter,Jupiter-40,40,906,2,5,12,7,of
Jupiter,Jupiter-40,40,907,2,5,12,8,3
Jupiter,Jupiter-40,40,908,2,5,12,9,–
Jupiter,Jupiter-40,40,909,2,5,12,10,6
Jupiter,Jupiter-40,40,910,2,5,12,11,million
Jupiter,Jupiter-40,40,911,2,5,12,12,years
Jupiter,Jupiter-40,40,912,2,5,12,13,","
Jupiter,Jupiter-40,40,913,2,5,12,14,with
Jupiter,Jupiter-40,40,914,2,5,12,15,the
Jupiter,Jupiter-40,40,915,2,5,12,16,final
Jupiter,Jupiter-40,40,916,2,5,12,17,migration
Jupiter,Jupiter-40,40,917,2,5,12,18,of
Jupiter,Jupiter-40,40,918,2,5,12,19,Jupiter
Jupiter,Jupiter-40,40,919,2,5,12,20,occurring
Jupiter,Jupiter-40,40,920,2,5,12,21,over
Jupiter,Jupiter-40,40,921,2,5,12,22,several
Jupiter,Jupiter-40,40,922,2,5,12,23,hundred
Jupiter,Jupiter-40,40,923,2,5,12,24,thousand
Jupiter,Jupiter-40,40,924,2,5,12,25,years.
Jupiter,Jupiter-41,41,925,2,5,13,0,Jupiter's
Jupiter,Jupiter-41,41,926,2,5,13,1,migration
Jupiter,Jupiter-41,41,927,2,5,13,2,from
Jupiter,Jupiter-41,41,928,2,5,13,3,the
Jupiter,Jupiter-41,41,929,2,5,13,4,inner
Jupiter,Jupiter-41,41,930,2,5,13,5,solar
Jupiter,Jupiter-41,41,931,2,5,13,6,system
Jupiter,Jupiter-41,41,932,2,5,13,7,eventually
Jupiter,Jupiter-41,41,933,2,5,13,8,allowed
Jupiter,Jupiter-41,41,934,2,5,13,9,the
Jupiter,Jupiter-41,41,935,2,5,13,10,inner
Jupiter,Jupiter-41,41,936,2,5,13,11,planets
Jupiter,Jupiter-41,41,937,2,5,13,12,—
Jupiter,Jupiter-41,41,938,2,5,13,13,including
Jupiter,Jupiter-41,41,939,2,5,13,14,Earth
Jupiter,Jupiter-41,41,940,2,5,13,15,—
Jupiter,Jupiter-41,41,941,2,5,13,16,to
Jupiter,Jupiter-41,41,942,2,5,13,17,form
Jupiter,Jupiter-41,41,943,2,5,13,18,from
Jupiter,Jupiter-41,41,944,2,5,13,19,the
Jupiter,Jupiter-41,41,945,2,5,13,20,rubble.
Jupiter,Jupiter-42,42,946,2,5,14,0,There
Jupiter,Jupiter-42,42,947,2,5,14,1,are
Jupiter,Jupiter-42,42,948,2,5,14,2,several
Jupiter,Jupiter-42,42,949,2,5,14,3,unresolved
Jupiter,Jupiter-42,42,950,2,5,14,4,issues
Jupiter,Jupiter-42,42,951,2,5,14,5,with
Jupiter,Jupiter-42,42,952,2,5,14,6,the
Jupiter,Jupiter-42,42,953,2,5,14,7,grand
Jupiter,Jupiter-42,42,954,2,5,14,8,tack
Jupiter,Jupiter-42,42,955,2,5,14,9,hypothesis.
Jupiter,Jupiter-43,43,956,2,5,15,0,The
Jupiter,Jupiter-43,43,957,2,5,15,1,resulting
Jupiter,Jupiter-43,43,958,2,5,15,2,formation
Jupiter,Jupiter-43,43,959,2,5,15,3,timescales
Jupiter,Jupiter-43,43,960,2,5,15,4,of
Jupiter,Jupiter-43,43,961,2,5,15,5,terrestrial
Jupiter,Jupiter-43,43,962,2,5,15,6,planets
Jupiter,Jupiter-43,43,963,2,5,15,7,appear
Jupiter,Jupiter-43,43,964,2,5,15,8,to
Jupiter,Jupiter-43,43,965,2,5,15,9,be
Jupiter,Jupiter-43,43,966,2,5,15,10,inconsistent
